lat,lon,source,processed,new_records,error
40.7782,-73.96235,"subgrid from (40.7800, -73.9600)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7818,-73.95265,"subgrid from (40.7800, -73.9550)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7782,-73.95265,"subgrid from (40.7800, -73.9550)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7818,-73.95735,"subgrid from (40.7800, -73.9550)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7782,-73.95735,"subgrid from (40.7800, -73.9550)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7818,-73.94765,"subgrid from (40.7800, -73.9500)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7782,-73.94765,"subgrid from (40.7800, -73.9500)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7818,-73.95235,"subgrid from (40.7800, -73.9500)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7782,-73.95235,"subgrid from (40.7800, -73.9500)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7868,-73.97765,"subgrid from (40.7850, -73.9800)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7832,-73.97765,"subgrid from (40.7850, -73.9800)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7868,-73.98235,"subgrid from (40.7850, -73.9800)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7832,-73.98235,"subgrid from (40.7850, -73.9800)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7868,-73.97265,"subgrid from (40.7850, -73.9750)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7832,-73.97265,"subgrid from (40.7850, -73.9750)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7868,-73.97735,"subgrid from (40.7850, -73.9750)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7832,-73.97735,"subgrid from (40.7850, -73.9750)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7868,-73.95265,"subgrid from (40.7850, -73.9550)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7832,-73.95265,"subgrid from (40.7850, -73.9550)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7868,-73.95735,"subgrid from (40.7850, -73.9550)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7832,-73.95735,"subgrid from (40.7850, -73.9550)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7868,-73.94765,"subgrid from (40.7850, -73.9500)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7832,-73.94765,"subgrid from (40.7850, -73.9500)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7868,-73.95235,"subgrid from (40.7850, -73.9500)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7832,-73.95235,"subgrid from (40.7850, -73.9500)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7918,-73.97265,"subgrid from (40.7900, -73.9750)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7882,-73.97265,"subgrid from (40.7900, -73.9750)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7918,-73.97735,"subgrid from (40.7900, -73.9750)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7882,-73.97735,"subgrid from (40.7900, -73.9750)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7918,-73.96765,"subgrid from (40.7900, -73.9700)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7882,-73.96765,"subgrid from (40.7900, -73.9700)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7918,-73.97235,"subgrid from (40.7900, -73.9700)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7882,-73.97235,"subgrid from (40.7900, -73.9700)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7918,-73.94265,"subgrid from (40.7900, -73.9450)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7882,-73.94265,"subgrid from (40.7900, -73.9450)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7918,-73.94735,"subgrid from (40.7900, -73.9450)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7882,-73.94735,"subgrid from (40.7900, -73.9450)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7968,-73.96765,"subgrid from (40.7950, -73.9700)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7932,-73.96765,"subgrid from (40.7950, -73.9700)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7968,-73.97235,"subgrid from (40.7950, -73.9700)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7932,-73.97235,"subgrid from (40.7950, -73.9700)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7968,-73.94265,"subgrid from (40.7950, -73.9450)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7932,-73.94265,"subgrid from (40.7950, -73.9450)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7968,-73.94735,"subgrid from (40.7950, -73.9450)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7932,-73.94735,"subgrid from (40.7950, -73.9450)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7968,-73.93765,"subgrid from (40.7950, -73.9400)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7932,-73.93765,"subgrid from (40.7950, -73.9400)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7968,-73.94235,"subgrid from (40.7950, -73.9400)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7932,-73.94235,"subgrid from (40.7950, -73.9400)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.8018,-73.96265,"subgrid from (40.8000, -73.9650)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7982,-73.96265,"subgrid from (40.8000, -73.9650)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.8018,-73.96735,"subgrid from (40.8000, -73.9650)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7982,-73.96735,"subgrid from (40.8000, -73.9650)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.8018,-73.93765,"subgrid from (40.8000, -73.9400)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7982,-73.93765,"subgrid from (40.8000, -73.9400)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.8018,-73.94235,"subgrid from (40.8000, -73.9400)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.7982,-73.94235,"subgrid from (40.8000, -73.9400)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.8118,-73.94765,"subgrid from (40.8100, -73.9500)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.8082,-73.94765,"subgrid from (40.8100, -73.9500)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.8118,-73.95235,"subgrid from (40.8100, -73.9500)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.8082,-73.95235,"subgrid from (40.8100, -73.9500)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.8268,-73.94765,"subgrid from (40.8250, -73.9500)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.8232,-73.94765,"subgrid from (40.8250, -73.9500)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.8268,-73.95235,"subgrid from (40.8250, -73.9500)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.8232,-73.95235,"subgrid from (40.8250, -73.9500)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.8268,-73.94265,"subgrid from (40.8250, -73.9450)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.8232,-73.94265,"subgrid from (40.8250, -73.9450)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.8268,-73.94735,"subgrid from (40.8250, -73.9450)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
40.8232,-73.94735,"subgrid from (40.8250, -73.9450)",True,0,"429: {""error"": {""code"": ""ACCESS_LIMIT_REACHED"", ""description"": ""You've reached the access limit for this client. See instructions for requesting a higher access limit at https://docs.developer.yelp.com/docs/fusion-rate-limiting""}}"
